county,office,district,party,candidate,votes
Pawtucket,State House,61,DEM,"Raymond H. Johnston, Jr.",2886
Pawtucket,State House,61,Ind,James W. Obenchain,1539
Pawtucket,State House,61,NON,WRITE-IN,15
Pawtucket,State House,62,,Total,3879
Pawtucket,State House,62,DEM,Mary Duffy Messier,3772
Pawtucket,State House,62,NON,WRITE-IN,107
Pawtucket,Mayor City of Pawtucket,,,Total,20764
Pawtucket,Mayor City of Pawtucket,,DEM,Donald R. Grebien,15545
Pawtucket,Mayor City of Pawtucket,,SOS,John T. Arcaro,5090
Pawtucket,Mayor City of Pawtucket,,NON,WRITE-IN,129
Pawtucket,Council At-Large City of Pawtucket,,,Total,39833
Pawtucket,Council At-Large City of Pawtucket,,DEM,Sandra C. Cano,13461
Pawtucket,Council At-Large City of Pawtucket,,DEM,Lorenzo C. Tetreault,9890
Pawtucket,Council At-Large City of Pawtucket,,DEM,"Albert Joseph Vitali, Jr.",9375
Pawtucket,Council At-Large City of Pawtucket,,Ind,Rodney A. Barber,6726
Pawtucket,Council At-Large City of Pawtucket,,NON,WRITE-IN,381
Pawtucket,Council Pawtucket District 1,,,Total,2970
Pawtucket,Council Pawtucket District 1,,DEM,David P. Moran,2877
Pawtucket,Council Pawtucket District 1,,NON,WRITE-IN,93
Pawtucket,Council Pawtucket District 2,,,Total,3148
Pawtucket,Council Pawtucket District 2,,DEM,Mark J. WildenhainDEM,3075
Pawtucket,Council Pawtucket District 2,,NON,WRITE-IN,73
Pawtucket,Council Pawtucket District 3,,,Total,3423
Pawtucket,Council Pawtucket District 3,,DEM,Terrence E. Mercer,3348
Pawtucket,Council Pawtucket District 3,,NON,WRITE-IN,75
Pawtucket,Council Pawtucket District 4,,,Total,3063
Pawtucket,Council Pawtucket District 4,,DEM,"John J. Barry, III",2987
Pawtucket,Council Pawtucket District 4,,NON,WRITE-IN,76
Pawtucket,Council Pawtucket District 5,,,Total,2598
Pawtucket,Council Pawtucket District 5,,DEM,Meghan E. Kallman,2538
Pawtucket,Council Pawtucket District 5,,NON,WRITE-IN,60
Pawtucket,Council Pawtucket District 6,,,Total,2984
Pawtucket,Council Pawtucket District 6,,DEM,"Timothy P. Rudd, Jr.",2920
Pawtucket,Council Pawtucket District 6,,NON,WRITE-IN,64
Pawtucket,School Committee City of Pawtucket,,,Total,72747
Pawtucket,School Committee City of Pawtucket,,DEM,Michael Anthony Araujo,12050
Pawtucket,School Committee City of Pawtucket,,DEM,Elena Vasquez,10978
Pawtucket,School Committee City of Pawtucket,,DEM,Joanne M. Bonollo,10364
Pawtucket,School Committee City of Pawtucket,,DEM,John J. Crowley,9912
Pawtucket,School Committee City of Pawtucket,,DEM,Erin Dube,9654
Pawtucket,School Committee City of Pawtucket,,DEM,Gerard A. Charbonneau,9523
Pawtucket,School Committee City of Pawtucket,,DEM,Joseph C. Knight,9221
Pawtucket,School Committee City of Pawtucket,,NON,WRITE-IN,1045
Pawtucket,1. STATE CONSTITUTIONAL APPROVAL,,,Total,19631
Pawtucket,1. STATE CONSTITUTIONAL APPROVAL,,NON,Approve,12280
Pawtucket,1. STATE CONSTITUTIONAL APPROVAL,,NON,Reject,7351
Pawtucket,2. AMENDMENT TO THE CONSTITUTION OF THE STATE,,,Total,18875
Pawtucket,2. AMENDMENT TO THE CONSTITUTION OF THE STATE,,NON,Approve,14915
Pawtucket,2. AMENDMENT TO THE CONSTITUTION OF THE STATE,,NON,Reject,3960
Pawtucket,"3. VETERANS HOME BONDS - $27,000,000",,,Total,19488
Pawtucket,"3. VETERANS HOME BONDS - $27,000,000",,NON,Approve,17066
Pawtucket,"3. VETERANS HOME BONDS - $27,000,000",,NON,Reject,2422
Pawtucket,4. LEVERAGING HIGHER EDUCATION TO CREATE JOBS,,,Total,19390
Pawtucket,4. LEVERAGING HIGHER EDUCATION TO CREATE JOBS,,NON,Approve,13166
Pawtucket,4. LEVERAGING HIGHER EDUCATION TO CREATE JOBS,,NON,Reject,6224
Pawtucket,"5. PORT INFRASTRUCTURE BONDS - $70,000,000",,,Total,20021
Pawtucket,"5. PORT INFRASTRUCTURE BONDS - $70,000,000",,NON,Approve,13449
Pawtucket,"5. PORT INFRASTRUCTURE BONDS - $70,000,000",,NON,Reject,6572
Pawtucket,"6. GREEN ECONOMY BONDS - $35,000,000",,,Total,20067
Pawtucket,"6. GREEN ECONOMY BONDS - $35,000,000",,NON,Approve,14925
Pawtucket,"6. GREEN ECONOMY BONDS - $35,000,000",,NON,Reject,5142
Pawtucket,"7. HOUSING OPPORTUNITY BONDS - $50,000,000",,,Total,20397
Pawtucket,"7. HOUSING OPPORTUNITY BONDS - $50,000,000",,NON,Approve,14647
Pawtucket,"7. HOUSING OPPORTUNITY BONDS - $50,000,000",,NON,Reject,5750
Pawtucket,"8. PUBLIC RECREATION FACILITIES $2,500,000",,,Total,19912
Pawtucket,"8. PUBLIC RECREATION FACILITIES $2,500,000",,NON,Approve,15001
Pawtucket,"8. PUBLIC RECREATION FACILITIES $2,500,000",,NON,Reject,4911
Pawtucket,"9. SCHOOLS AND SCHOOL FACILITIES $24,000,000",,,Total,20416
Pawtucket,"9. SCHOOLS AND SCHOOL FACILITIES $24,000,000",,NON,Approve,17178
Pawtucket,"9. SCHOOLS AND SCHOOL FACILITIES $24,000,000",,NON,Reject,3238
Pawtucket,"10. STREETS AND SIDEWALKS $1,000,000",,,Total,19439
Pawtucket,"10. STREETS AND SIDEWALKS $1,000,000",,NON,Approve,16754
Pawtucket,"10. STREETS AND SIDEWALKS $1,000,000",,NON,Reject,2685
Pawtucket,"11. PUBLIC BUILDINGS $1,600,000",,,Total,19134
Pawtucket,"11. PUBLIC BUILDINGS $1,600,000",,NON,Approve,12808
Pawtucket,"11. PUBLIC BUILDINGS $1,600,000",,NON,Reject,6326
Pawtucket,"12. CITY HALL TOWER $5,000,000",,,Total,19103
Pawtucket,"12. CITY HALL TOWER $5,000,000",,NON,Approve,9974
Pawtucket,"12. CITY HALL TOWER $5,000,000",,NON,Reject,9129
Pawtucket,"13. SEWER AND SANITATION SYSTEM $1,600,000",,,Total,20310
Pawtucket,"13. SEWER AND SANITATION SYSTEM $1,600,000",,NON,Approve,17088
Pawtucket,"13. SEWER AND SANITATION SYSTEM $1,600,000",,NON,Reject,3222
Pawtucket,"14. ROAD SAFETY IMPROVEMENT $1,000,000",,,Total,20272
Pawtucket,"14. ROAD SAFETY IMPROVEMENT $1,000,000",,NON,Approve,15177
Pawtucket,"14. ROAD SAFETY IMPROVEMENT $1,000,000",,NON,Reject,5095
Pawtucket,"15. BRIDGES $300,000",,,Total,20337
Pawtucket,"15. BRIDGES $300,000",,NON,Approve,17309
Pawtucket,"15. BRIDGES $300,000",,NON,Reject,3028
Pawtucket,16. CODE OF ETHICS,,,Total,18663
Pawtucket,16. CODE OF ETHICS,,NON,Approve,15578
Pawtucket,16. CODE OF ETHICS,,NON,Reject,3085
Pawtucket,17. CHANGES AND ADDITIONS TO THE DEPARTMENTS AND BOARDS,,,Total,18155
Pawtucket,17. CHANGES AND ADDITIONS TO THE DEPARTMENTS AND BOARDS,,NON,Approve,12877
Pawtucket,17. CHANGES AND ADDITIONS TO THE DEPARTMENTS AND BOARDS,,NON,Reject,5278
Pawtucket,18. COUNCIL OUTSIDE LEGAL SERVICES,,,Total,18172
Pawtucket,18. COUNCIL OUTSIDE LEGAL SERVICES,,NON,Approve,11514
Pawtucket,18. COUNCIL OUTSIDE LEGAL SERVICES,,NON,Reject,6658
Portsmouth,President,,,Total,9658
Portsmouth,President,,DEM,Hillary Clinton,4945
Portsmouth,President,,REP,Donald J. Trump,3922
Portsmouth,President,,Lib,Gary Johnson,405
Portsmouth,President,,NON,WRITE-IN,249
Portsmouth,President,,Grn,Jill Stein,128
Portsmouth,President,,AMD,Rocky De La Fuente,9
Portsmouth,U.S. House,1,,Total,9006
Portsmouth,U.S. House,1,DEM,David N. Cicilline,4951
Portsmouth,U.S. House,1,REP,Harold Russell Taub,4041
Portsmouth,U.S. House,1,NON,WRITE-IN,14
Portsmouth,State Senate,11,,Total,9278
Portsmouth,State Senate,11,DEM,James Arthur Seveney,4759
Portsmouth,State Senate,11,REP,"John A. Pagliarini, Jr.",4508
Portsmouth,State Senate,11,NON,WRITE-IN,11
Portsmouth,State House,69,,Total,363
Portsmouth,State House,69,DEM,Susan R. Donovan,167
Portsmouth,State House,69,REP,Antonio F. Avila,152
Portsmouth,State House,69,Lib,Analee A. Berretto,42
Portsmouth,State House,69,NON,WRITE-IN,2
Portsmouth,State House,70,,Total,1125
Portsmouth,State House,70,DEM,John G. Edwards,1089
Portsmouth,State House,70,NON,WRITE-IN,36
Portsmouth,State House,71,,Total,2645
Portsmouth,State House,71,DEM,Dennis M. Canario,1557
Portsmouth,State House,71,REP,Justin W. La Croix,1085
Portsmouth,State House,71,NON,WRITE-IN,3
Portsmouth,State House,72,,Total,4800
Portsmouth,State House,72,REP,Kenneth J. Mendonca,2586
Portsmouth,State House,72,DEM,Linda Dill Finn,2211
Portsmouth,State House,72,NON,WRITE-IN,3
Portsmouth,Town Clerk Town of Portsmouth,,,Total,8969
Portsmouth,Town Clerk Town of Portsmouth,,DEM,Jennifer M. West,4798
Portsmouth,Town Clerk Town of Portsmouth,,REP,Joanne M. Mower,4161
Portsmouth,Town Clerk Town of Portsmouth,,NON,WRITE-IN,10
Portsmouth,School Committee Town of Portsmouth,,,Total,18351
Portsmouth,School Committee Town of Portsmouth,,DEM,Emily A. Copeland,6237
Portsmouth,School Committee Town of Portsmouth,,DEM,Andrew V. Kelly,6219
Portsmouth,School Committee Town of Portsmouth,,DEM,Terri-Denise Cortvriend,5682
Portsmouth,School Committee Town of Portsmouth,,NON,WRITE-IN,213
Portsmouth,School Committee Town of Portsmouth,,,Total,6273
Portsmouth,School Committee Town of Portsmouth,,REP,Allen J. Shers,6110
Portsmouth,School Committee Town of Portsmouth,,NON,WRITE-IN,163
Portsmouth,Town Council Town of Portsmouth,,,Total,55797
Portsmouth,Town Council Town of Portsmouth,,REP,Keith E. Hamilton,4462
Portsmouth,Town Council Town of Portsmouth,,REP,Paul Francis Kesson,3922
Portsmouth,Town Council Town of Portsmouth,,DEM,Kevin M. Aguiar,3818
Portsmouth,Town Council Town of Portsmouth,,REP,Elizabeth A. Pedro,3771
Portsmouth,Town Council Town of Portsmouth,,DEM,Linda L. Ujifusa,3730
Portsmouth,Town Council Town of Portsmouth,,DEM,J. Mark Ryan,3700
Portsmouth,Town Council Town of Portsmouth,,Ind,David M. Gleason,3659
Portsmouth,Town Council Town of Portsmouth,,REP,Debra Cardoza,3594
Portsmouth,Town Council Town of Portsmouth,,REP,Lawrence J. Fitzmorris,3507
Portsmouth,Town Council Town of Portsmouth,,DEM,Leonard Barry Katzman,3342
Portsmouth,Town Council Town of Portsmouth,,REP,Thomas Richard Vadney,3191
Portsmouth,Town Council Town of Portsmouth,,DEM,Elias J. Wheeler,3103
Portsmouth,Town Council Town of Portsmouth,,Ind,Constance L. Harding,3059
Portsmouth,Town Council Town of Portsmouth,,Ind,Judith J. Staven,3032
Portsmouth,Town Council Town of Portsmouth,,DEM,John Lane McMahon,2952
Portsmouth,Town Council Town of Portsmouth,,DEM,John G. McDaid,2883
Portsmouth,Town Council Town of Portsmouth,,NON,WRITE-IN,72
Portsmouth,1. STATE CONSTITUTIONAL APPROVAL,,,Total,9304
Portsmouth,1. STATE CONSTITUTIONAL APPROVAL,,NON,Approve,5047
Portsmouth,1. STATE CONSTITUTIONAL APPROVAL,,NON,Reject,4257
Portsmouth,2. AMENDMENT TO THE CONSTITUTION OF THE STATE,,,Total,8874
Portsmouth,2. AMENDMENT TO THE CONSTITUTION OF THE STATE,,NON,Approve,7296
Portsmouth,2. AMENDMENT TO THE CONSTITUTION OF THE STATE,,NON,Reject,1578
Portsmouth,"3. VETERANS HOME BONDS - $27,000,000",,,Total,9225
Portsmouth,"3. VETERANS HOME BONDS - $27,000,000",,NON,Approve,7625
Portsmouth,"3. VETERANS HOME BONDS - $27,000,000",,NON,Reject,1600
Portsmouth,4. LEVERAGING HIGHER EDUCATION TO CREATE JOBS,,,Total,9051
Portsmouth,4. LEVERAGING HIGHER EDUCATION TO CREATE JOBS,,NON,Approve,5122
Portsmouth,4. LEVERAGING HIGHER EDUCATION TO CREATE JOBS,,NON,Reject,3929
Portsmouth,"5. PORT INFRASTRUCTURE BONDS - $70,000,000",,,Total,8908
Portsmouth,"5. PORT INFRASTRUCTURE BONDS - $70,000,000",,NON,Approve,5325
Portsmouth,"5. PORT INFRASTRUCTURE BONDS - $70,000,000",,NON,Reject,3583
Portsmouth,"6. GREEN ECONOMY BONDS - $35,000,000",,,Total,9033
Portsmouth,"6. GREEN ECONOMY BONDS - $35,000,000",,NON,Approve,5855
Portsmouth,"6. GREEN ECONOMY BONDS - $35,000,000",,NON,Reject,3178
Portsmouth,"7. HOUSING OPPORTUNITY BONDS - $50,000,000",,,Total,8939
Portsmouth,"7. HOUSING OPPORTUNITY BONDS - $50,000,000",,NON,Approve,4577
Portsmouth,"7. HOUSING OPPORTUNITY BONDS - $50,000,000",,NON,Reject,4362
Portsmouth,8. NEW POLICE STATION BONDS AND/OR NOTES,,,Total,9174
Portsmouth,8. NEW POLICE STATION BONDS AND/OR NOTES,,NON,Approve,5424
Portsmouth,8. NEW POLICE STATION BONDS AND/OR NOTES,,NON,Reject,3750
Portsmouth,9. AMENDMENT TO THE PORTSMOUTH HOME RULE CHARTER TOWN,,,Total,8856
Portsmouth,9. AMENDMENT TO THE PORTSMOUTH HOME RULE CHARTER TOWN,,NON,Approve,4607
Portsmouth,9. AMENDMENT TO THE PORTSMOUTH HOME RULE CHARTER TOWN,,NON,Reject,4249
Providence,President,,,Total,55639
Providence,President,,DEM,Hillary Clinton,45053
Providence,President,,REP,Donald J. Trump,7682
Providence,President,,Lib,Gary Johnson,1094
Providence,President,,NON,WRITE-IN,876
Providence,President,,Grn,Jill Stein,863
Providence,President,,AMD,Rocky De La Fuente,71
Providence,U.S. House,1,,Total,29690
Providence,U.S. House,1,DEM,David N. Cicilline,25102
Providence,U.S. House,1,REP,Harold Russell Taub,4389
Providence,U.S. House,1,NON,WRITE-IN,199
Providence,U.S. House,2,,Total,21070
Providence,U.S. House,2,DEM,James R. Langevin,16468
Providence,U.S. House,2,REP,Rhue R. Reis,2509
Providence,U.S. House,2,Ind,Jeffrey C. Johnson,1143
Providence,U.S. House,2,Ind,Salvatore G. Caiozzo,835
Providence,U.S. House,2,NON,WRITE-IN,115
Providence,State Senate,1,,Total,7580
Providence,State Senate,1,DEM,Maryellen Goodwin,6267
Providence,State Senate,1,REP,Jeffrey Orlando Caminero,1244
Providence,State Senate,1,NON,WRITE-IN,69
Providence,State Senate,2,,Total,6591
Providence,State Senate,2,DEM,Ana B. Quezada,6417
Providence,State Senate,2,NON,WRITE-IN,174
Providence,State Senate,3,,Total,10192
Providence,State Senate,3,DEM,Gayle L. Goldin,9820
Providence,State Senate,3,NON,WRITE-IN,372
Providence,State Senate,4,,Total,2946
Providence,State Senate,4,DEM,Dominick J. Ruggerio,2805
Providence,State Senate,4,NON,WRITE-IN,141
Providence,State Senate,5,,Total,6936
Providence,State Senate,5,DEM,Paul V. Jabour,6739
Providence,State Senate,5,NON,WRITE-IN,197
Providence,State Senate,6,,Total,7390
Providence,State Senate,6,DEM,Harold M. Metts,6383
Providence,State Senate,6,Ind,Russell C. Hryzan,966
Providence,State Senate,6,NON,WRITE-IN,41
Providence,State Senate,7,,Total,4850
Providence,State Senate,7,DEM,"Frank A. Ciccone, III",4676
Providence,State Senate,7,NON,WRITE-IN,174
Providence,State Senate,28,,Total,211
Providence,State Senate,28,DEM,Joshua Miller,207
Providence,State Senate,28,NON,WRITE-IN,4
Providence,State House,1,,Total,4368
Providence,State House,1,DEM,Edith H. Ajello,2963
Providence,State House,1,Ind,Raymond M. Mathieu,1398
Providence,State House,1,NON,WRITE-IN,7
Providence,State House,2,,Total,4126
Providence,State House,2,DEM,Christopher R. Blazejewski,3476
Providence,State House,2,REP,Mark G. Teoli,636
Providence,State House,2,NON,WRITE-IN,14
Providence,State House,3,,Total,2999
Providence,State House,3,DEM,Moira Jayne Walsh,2893
Providence,State House,3,NON,WRITE-IN,106
Providence,State House,4,,Total,6021
Providence,State House,4,DEM,J. Aaron Regunberg,5826
Providence,State House,4,NON,WRITE-IN,195
Providence,State House,5,,Total,4037
Providence,State House,5,DEM,Marcia Ranglin-Vassell,2460
Providence,State House,5,NON,WRITE-IN,967
Providence,State House,5,REP,Roland Joseph Lavallee,610
Providence,State House,6,,Total,2780
Providence,State House,6,DEM,Raymond A. Hull,2704
Providence,State House,6,NON,WRITE-IN,76
Providence,State House,7,,Total,4151
Providence,State House,7,DEM,Daniel P. McKiernan,3496
Providence,State House,7,Ind,Grant A. Van Eck,623
Providence,State House,7,NON,WRITE-IN,32
Providence,State House,8,,Total,3109
Providence,State House,8,DEM,John Joseph Lombardi,3036
Providence,State House,8,NON,WRITE-IN,73
Providence,State House,9,,Total,2904
Providence,State House,9,DEM,Anastasia P. Williams,2723
Providence,State House,9,NON,WRITE-IN,181
Providence,State House,10,,Total,3012
Providence,State House,10,DEM,Scott A. Slater,2953
Providence,State House,10,NON,WRITE-IN,59
Providence,State House,11,,Total,3651
Providence,State House,11,DEM,Grace Diaz,3543
Providence,State House,11,NON,WRITE-IN,108
Providence,State House,12,,Total,3415
Providence,State House,12,DEM,Joseph S. Almeida,1815
Providence,State House,12,Ind,Luis Antonio Vargas,1591
Providence,State House,12,NON,WRITE-IN,9
Providence,State House,13,,Total,2294
Providence,State House,13,DEM,Ramon A. Perez,2197
Providence,State House,13,NON,WRITE-IN,97
Providence,State House,14,,Total,344
Providence,State House,14,DEM,Charlene Lima,335
Providence,State House,14,NON,WRITE-IN,9
Providence,1. STATE CONSTITUTIONAL APPROVAL,,,Total,45533
Providence,1. STATE CONSTITUTIONAL APPROVAL,,NON,Approve,24402
Providence,1. STATE CONSTITUTIONAL APPROVAL,,NON,Reject,21131
Providence,2. AMENDMENT TO THE CONSTITUTION OF THE STATE,,,Total,44134
Providence,2. AMENDMENT TO THE CONSTITUTION OF THE STATE,,NON,Approve,36189
Providence,2. AMENDMENT TO THE CONSTITUTION OF THE STATE,,NON,Reject,7945
Providence,"3. VETERANS HOME BONDS - $27,000,000",,,Total,45455
Providence,"3. VETERANS HOME BONDS - $27,000,000",,NON,Approve,39791
Providence,"3. VETERANS HOME BONDS - $27,000,000",,NON,Reject,5664
Providence,4. LEVERAGING HIGHER EDUCATION TO CREATE JOBS,,,Total,45502
Providence,4. LEVERAGING HIGHER EDUCATION TO CREATE JOBS,,NON,Approve,34774
Providence,4. LEVERAGING HIGHER EDUCATION TO CREATE JOBS,,NON,Reject,10728
Providence,"5. PORT INFRASTRUCTURE BONDS - $70,000,000",,,Total,48461
Providence,"5. PORT INFRASTRUCTURE BONDS - $70,000,000",,NON,Approve,34665
Providence,"5. PORT INFRASTRUCTURE BONDS - $70,000,000",,NON,Reject,13796
Providence,"6. GREEN ECONOMY BONDS - $35,000,000",,,Total,48779
Providence,"6. GREEN ECONOMY BONDS - $35,000,000",,NON,Approve,40438
Providence,"6. GREEN ECONOMY BONDS - $35,000,000",,NON,Reject,8341
Providence,"7. HOUSING OPPORTUNITY BONDS - $50,000,000",,,Total,50158
Providence,"7. HOUSING OPPORTUNITY BONDS - $50,000,000",,NON,Approve,41660
Providence,"7. HOUSING OPPORTUNITY BONDS - $50,000,000",,NON,Reject,8498
Providence,"8. INFRASTRUCTURE IN CITY&#39;S NEIGHBORHOODS $40,000,000",,,Total,44632
Providence,"8. INFRASTRUCTURE IN CITY&#39;S NEIGHBORHOODS $40,000,000",,NON,Approve,38345
Providence,"8. INFRASTRUCTURE IN CITY&#39;S NEIGHBORHOODS $40,000,000",,NON,Reject,6287
Richmond,President,,,Total,4127
Richmond,President,,REP,Donald J. Trump,2058
Richmond,President,,DEM,Hillary Clinton,1713
Richmond,President,,Lib,Gary Johnson,185
Richmond,President,,NON,WRITE-IN,105
Richmond,President,,Grn,Jill Stein,58
Richmond,President,,AMD,Rocky De La Fuente,8
Richmond,U.S. House,2,,Total,3926
Richmond,U.S. House,2,DEM,James R. Langevin,1789
Richmond,U.S. House,2,REP,Rhue R. Reis,1733
Richmond,U.S. House,2,Ind,Jeffrey C. Johnson,293
Richmond,U.S. House,2,Ind,Salvatore G. Caiozzo,108
Richmond,U.S. House,2,NON,WRITE-IN,3
Richmond,State Senate,34,,Total,3938
Richmond,State Senate,34,REP,Elaine J. Morgan,2224
