updated_at,id,start_date,end_date,election_type,result_type,special,office,district,name_raw,last_name,first_name,suffix,middle_name,party,parent_jurisdiction,jurisdiction,division,votes,votes_type,total_votes,winner,write_in,year,absentee_by_mail,election_day,one_stop,provisional
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US HOUSE OF REPRESENTATIVES,9,Christian Cano,,,,,DEM,MECKLENBURG,226,ocd-division/country:us/state:nc/county:mecklenburg/precinct:226,1213,,,,,2016,0,387,826,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Hillary Clinton,,,,,DEM,GUILFORD,G20,ocd-division/country:us/state:nc/county:guilford/precinct:g20,942,,,,,2016,34,285,623,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Hillary Clinton,,,,,DEM,GUILFORD,G67,ocd-division/country:us/state:nc/county:guilford/precinct:g67,1017,,,,,2016,6,248,763,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Hillary Clinton,,,,,DEM,GUILFORD,G64,ocd-division/country:us/state:nc/county:guilford/precinct:g64,1362,,,,,2016,24,399,939,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Hillary Clinton,,,,,DEM,GUILFORD,JEF4,ocd-division/country:us/state:nc/county:guilford/precinct:jef4,650,,,,,2016,15,128,507,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Hillary Clinton,,,,,DEM,GUILFORD,JEF3,ocd-division/country:us/state:nc/county:guilford/precinct:jef3,2257,,,,,2016,34,433,1790,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Hillary Clinton,,,,,DEM,GUILFORD,H29A,ocd-division/country:us/state:nc/county:guilford/precinct:h29a,865,,,,,2016,18,196,651,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Hillary Clinton,,,,,DEM,GUILFORD,H05,ocd-division/country:us/state:nc/county:guilford/precinct:h05,1161,,,,,2016,6,309,846,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Hillary Clinton,,,,,DEM,GUILFORD,G08,ocd-division/country:us/state:nc/county:guilford/precinct:g08,1222,,,,,2016,24,369,829,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Hillary Clinton,,,,,DEM,GUILFORD,G07,ocd-division/country:us/state:nc/county:guilford/precinct:g07,929,,,,,2016,12,347,570,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Hillary Clinton,,,,,DEM,GUILFORD,FR3,ocd-division/country:us/state:nc/county:guilford/precinct:fr3,625,,,,,2016,22,193,410,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Hillary Clinton,,,,,DEM,GUILFORD,SUM1,ocd-division/country:us/state:nc/county:guilford/precinct:sum1,1006,,,,,2016,5,265,736,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Hillary Clinton,,,,,DEM,GUILFORD,RC2,ocd-division/country:us/state:nc/county:guilford/precinct:rc2,1370,,,,,2016,26,309,1035,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Hillary Clinton,,,,,DEM,GUILFORD,CG1,ocd-division/country:us/state:nc/county:guilford/precinct:cg1,1060,,,,,2016,48,189,823,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Hillary Clinton,,,,,DEM,GUILFORD,FR2,ocd-division/country:us/state:nc/county:guilford/precinct:fr2,783,,,,,2016,45,152,586,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Hillary Clinton,,,,,DEM,GUILFORD,G22,ocd-division/country:us/state:nc/county:guilford/precinct:g22,642,,,,,2016,43,201,398,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Hillary Clinton,,,,,DEM,GUILFORD,JAM5,ocd-division/country:us/state:nc/county:guilford/precinct:jam5,209,,,,,2016,5,74,130,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Hillary Clinton,,,,,DEM,GUILFORD,G49,ocd-division/country:us/state:nc/county:guilford/precinct:g49,674,,,,,2016,5,260,409,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Hillary Clinton,,,,,DEM,GUILFORD,G50,ocd-division/country:us/state:nc/county:guilford/precinct:g50,1572,,,,,2016,20,623,929,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Hillary Clinton,,,,,DEM,GUILFORD,G48,ocd-division/country:us/state:nc/county:guilford/precinct:g48,1666,,,,,2016,39,545,1082,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Hillary Clinton,,,,,DEM,GUILFORD,G27,ocd-division/country:us/state:nc/county:guilford/precinct:g27,1165,,,,,2016,38,285,842,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Hillary Clinton,,,,,DEM,GUILFORD,G40A2,ocd-division/country:us/state:nc/county:guilford/precinct:g40a2,519,,,,,2016,18,222,279,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Hillary Clinton,,,,,DEM,GUILFORD,G43,ocd-division/country:us/state:nc/county:guilford/precinct:g43,1336,,,,,2016,30,381,925,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Hillary Clinton,,,,,DEM,GUILFORD,SWASH,ocd-division/country:us/state:nc/county:guilford/precinct:swash,125,,,,,2016,3,37,85,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Hillary Clinton,,,,,DEM,GUILFORD,G42A,ocd-division/country:us/state:nc/county:guilford/precinct:g42a,767,,,,,2016,25,166,576,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Hillary Clinton,,,,,DEM,GUILFORD,G61,ocd-division/country:us/state:nc/county:guilford/precinct:g61,1080,,,,,2016,18,386,676,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Hillary Clinton,,,,,DEM,GUILFORD,H10,ocd-division/country:us/state:nc/county:guilford/precinct:h10,1261,,,,,2016,30,311,920,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Hillary Clinton,,,,,DEM,GUILFORD,H17,ocd-division/country:us/state:nc/county:guilford/precinct:h17,554,,,,,2016,6,152,396,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Hillary Clinton,,,,,DEM,GUILFORD,NWASH,ocd-division/country:us/state:nc/county:guilford/precinct:nwash,154,,,,,2016,4,63,87,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Hillary Clinton,,,,,DEM,GUILFORD,G04,ocd-division/country:us/state:nc/county:guilford/precinct:g04,1145,,,,,2016,6,369,770,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Hillary Clinton,,,,,DEM,GUILFORD,G03,ocd-division/country:us/state:nc/county:guilford/precinct:g03,1238,,,,,2016,17,425,796,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Hillary Clinton,,,,,DEM,GUILFORD,G01,ocd-division/country:us/state:nc/county:guilford/precinct:g01,809,,,,,2016,5,271,533,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Hillary Clinton,,,,,DEM,GUILFORD,ABS/PROV/CURB 2,ocd-division/country:us/state:nc/county:guilford/precinct:abs~prov~curb_2,788,,,,,2016,788,0,0,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Hillary Clinton,,,,,DEM,GUILFORD,SF4,ocd-division/country:us/state:nc/county:guilford/precinct:sf4,1021,,,,,2016,29,270,722,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Hillary Clinton,,,,,DEM,GUILFORD,SF3,ocd-division/country:us/state:nc/county:guilford/precinct:sf3,937,,,,,2016,35,230,672,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Hillary Clinton,,,,,DEM,GUILFORD,NMAD,ocd-division/country:us/state:nc/county:guilford/precinct:nmad,703,,,,,2016,7,189,507,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Hillary Clinton,,,,,DEM,GUILFORD,G35,ocd-division/country:us/state:nc/county:guilford/precinct:g35,579,,,,,2016,40,133,406,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Hillary Clinton,,,,,DEM,GUILFORD,G30,ocd-division/country:us/state:nc/county:guilford/precinct:g30,612,,,,,2016,22,137,453,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Hillary Clinton,,,,,DEM,GUILFORD,G33,ocd-division/country:us/state:nc/county:guilford/precinct:g33,677,,,,,2016,30,181,466,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Hillary Clinton,,,,,DEM,GUILFORD,G32,ocd-division/country:us/state:nc/county:guilford/precinct:g32,1061,,,,,2016,69,240,752,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Hillary Clinton,,,,,DEM,GUILFORD,FR1,ocd-division/country:us/state:nc/county:guilford/precinct:fr1,1783,,,,,2016,36,449,1298,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Hillary Clinton,,,,,DEM,GUILFORD,FR5A,ocd-division/country:us/state:nc/county:guilford/precinct:fr5a,697,,,,,2016,13,189,495,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Hillary Clinton,,,,,DEM,GUILFORD,FR5B,ocd-division/country:us/state:nc/county:guilford/precinct:fr5b,397,,,,,2016,19,122,256,0
25:33.2,nc-2016-11-08-general,11/8/2016 0:00,11/8/2016 0:00,general,certified,FALSE,US PRESIDENT,,Hillary Clinton,,,,,DEM,GUILFORD,H09,ocd-division/country:us/state:nc/county:guilford/precinct:h09,969,,,,,2016,12,325,632,0
