office,district,candidate,party,precinct,votes,absentee_votes
State Senate,24,Richard L. Garrepy,I,Woonsocket 3907,151,5
State Senate,24,Richard L. Garrepy,I,Woonsocket 3908,175,11
State Senate,24,Richard L. Garrepy,I,Woonsocket 3912,123,6
State Senate,24,Michael Disney,I,North Smithfield 2504,48,1
State Senate,24,Michael Disney,I,North Smithfield 2505,25,2
State Senate,24,Michael Disney,I,Woonsocket 3902,17,0
State Senate,24,Michael Disney,I,Woonsocket 3903,19,0
State Senate,24,Michael Disney,I,Woonsocket 3904,34,0
State Senate,24,Michael Disney,I,Woonsocket 3906,30,0
State Senate,24,Michael Disney,I,Woonsocket 3907,54,1
State Senate,24,Michael Disney,I,Woonsocket 3908,67,1
State Senate,24,Michael Disney,I,Woonsocket 3912,33,2
State Senate,24,Glenn F. Dusablon,I,North Smithfield 2504,355,18
State Senate,24,Glenn F. Dusablon,I,North Smithfield 2505,164,10
State Senate,24,Glenn F. Dusablon,I,Woonsocket 3902,53,6
State Senate,24,Glenn F. Dusablon,I,Woonsocket 3903,42,0
State Senate,24,Glenn F. Dusablon,I,Woonsocket 3904,113,5
State Senate,24,Glenn F. Dusablon,I,Woonsocket 3906,123,4
State Senate,24,Glenn F. Dusablon,I,Woonsocket 3907,165,6
State Senate,24,Glenn F. Dusablon,I,Woonsocket 3908,220,12
State Senate,24,Glenn F. Dusablon,I,Woonsocket 3912,183,6
State Senate,24,WRITE-IN,,North Smithfield 2504,4,0
State Senate,24,WRITE-IN,,North Smithfield 2505,1,0
State Senate,24,WRITE-IN,,Woonsocket 3902,2,0
State Senate,24,WRITE-IN,,Woonsocket 3903,1,0
State Senate,24,WRITE-IN,,Woonsocket 3904,5,0
State Senate,24,WRITE-IN,,Woonsocket 3906,7,0
State Senate,24,WRITE-IN,,Woonsocket 3907,2,0
State Senate,24,WRITE-IN,,Woonsocket 3908,2,0
State Senate,24,WRITE-IN,,Woonsocket 3912,1,0
State Senate,25,"Frank Lombardo, III",D,Johnston 1601,470,19
State Senate,25,"Frank Lombardo, III",D,Johnston 1602,559,26
State Senate,25,"Frank Lombardo, III",D,Johnston 1603,596,55
State Senate,25,"Frank Lombardo, III",D,Johnston 1604,610,52
State Senate,25,"Frank Lombardo, III",D,Johnston 1605,512,19
State Senate,25,"Frank Lombardo, III",D,Johnston 1607,170,11
State Senate,25,"Frank Lombardo, III",D,Johnston 1608,622,27
State Senate,25,"Frank Lombardo, III",D,Johnston 1609,498,31
State Senate,25,"Frank Lombardo, III",D,Johnston 1610,748,35
State Senate,25,"Frank Lombardo, III",D,Johnston 1611,384,9
State Senate,25,"Frank Lombardo, III",D,Johnston 1612,440,17
State Senate,25,"Frank Lombardo, III",D,Johnston 1613,514,33
State Senate,25,Frank T. Ricci,R,Johnston 1601,284,5
State Senate,25,Frank T. Ricci,R,Johnston 1602,351,11
State Senate,25,Frank T. Ricci,R,Johnston 1603,307,16
State Senate,25,Frank T. Ricci,R,Johnston 1604,438,30
State Senate,25,Frank T. Ricci,R,Johnston 1605,409,10
State Senate,25,Frank T. Ricci,R,Johnston 1607,124,1
State Senate,25,Frank T. Ricci,R,Johnston 1608,394,15
State Senate,25,Frank T. Ricci,R,Johnston 1609,344,25
State Senate,25,Frank T. Ricci,R,Johnston 1610,532,22
State Senate,25,Frank T. Ricci,R,Johnston 1611,247,8
State Senate,25,Frank T. Ricci,R,Johnston 1612,353,15
State Senate,25,Frank T. Ricci,R,Johnston 1613,380,15
State Senate,25,WRITE-IN,,Johnston 1601,0,0
State Senate,25,WRITE-IN,,Johnston 1602,1,0
State Senate,25,WRITE-IN,,Johnston 1603,3,1
State Senate,25,WRITE-IN,,Johnston 1604,4,0
State Senate,25,WRITE-IN,,Johnston 1605,3,0
State Senate,25,WRITE-IN,,Johnston 1607,0,0
State Senate,25,WRITE-IN,,Johnston 1608,2,0
State Senate,25,WRITE-IN,,Johnston 1609,1,0
State Senate,25,WRITE-IN,,Johnston 1610,2,1
State Senate,25,WRITE-IN,,Johnston 1611,3,0
State Senate,25,WRITE-IN,,Johnston 1612,3,0
State Senate,25,WRITE-IN,,Johnston 1613,2,0
State Senate,26,Frank S. Lombardi,D,Cranston 0701,886,38
State Senate,26,Frank S. Lombardi,D,Cranston 0702,678,17
State Senate,26,Frank S. Lombardi,D,Cranston 0703,613,22
State Senate,26,Frank S. Lombardi,D,Cranston 0706,1170,106
State Senate,26,Frank S. Lombardi,D,Cranston 0707,1115,80
State Senate,26,Frank S. Lombardi,D,Cranston 0716,884,51
State Senate,26,Frank S. Lombardi,D,Cranston 0730,1491,88
State Senate,26,Frank S. Lombardi,D,Cranston 0731,1079,69
State Senate,26,WRITE-IN,,Cranston 0701,20,0
State Senate,26,WRITE-IN,,Cranston 0702,25,4
State Senate,26,WRITE-IN,,Cranston 0703,30,1
State Senate,26,WRITE-IN,,Cranston 0706,54,3
State Senate,26,WRITE-IN,,Cranston 0707,54,5
State Senate,26,WRITE-IN,,Cranston 0716,37,2
State Senate,26,WRITE-IN,,Cranston 0730,84,6
State Senate,26,WRITE-IN,,Cranston 0731,35,1
State Senate,27,Hanna M. Gallo,D,Cranston 0708,953,51
State Senate,27,Hanna M. Gallo,D,Cranston 0709,1106,99
State Senate,27,Hanna M. Gallo,D,Cranston 0710,749,40
State Senate,27,Hanna M. Gallo,D,Cranston 0711,640,38
State Senate,27,Hanna M. Gallo,D,Cranston 0712,863,85
State Senate,27,Hanna M. Gallo,D,Cranston 0713,743,60
State Senate,27,Hanna M. Gallo,D,Cranston 0717,332,11
State Senate,27,Hanna M. Gallo,D,Cranston 0718,380,17
State Senate,27,Hanna M. Gallo,D,Cranston 0719,646,47
State Senate,27,Hanna M. Gallo,D,Cranston 0720,246,21
State Senate,27,Hanna M. Gallo,D,Cranston 0728,13,13
State Senate,27,Hanna M. Gallo,D,West Warwick 3806,374,24
State Senate,27,Jonathan J. Keith,R,Cranston 0708,555,39
State Senate,27,Jonathan J. Keith,R,Cranston 0709,809,57
State Senate,27,Jonathan J. Keith,R,Cranston 0710,379,16
State Senate,27,Jonathan J. Keith,R,Cranston 0711,497,25
State Senate,27,Jonathan J. Keith,R,Cranston 0712,633,56
State Senate,27,Jonathan J. Keith,R,Cranston 0713,541,44
State Senate,27,Jonathan J. Keith,R,Cranston 0717,130,7
State Senate,27,Jonathan J. Keith,R,Cranston 0718,234,16
State Senate,27,Jonathan J. Keith,R,Cranston 0719,414,27
State Senate,27,Jonathan J. Keith,R,Cranston 0720,177,15
State Senate,27,Jonathan J. Keith,R,Cranston 0728,9,9
State Senate,27,Jonathan J. Keith,R,West Warwick 3806,210,6
State Senate,27,WRITE-IN,,Cranston 0708,4,1
State Senate,27,WRITE-IN,,Cranston 0709,1,0
State Senate,27,WRITE-IN,,Cranston 0710,2,0
State Senate,27,WRITE-IN,,Cranston 0711,0,0
State Senate,27,WRITE-IN,,Cranston 0712,2,0
State Senate,27,WRITE-IN,,Cranston 0713,2,0
State Senate,27,WRITE-IN,,Cranston 0717,0,0
State Senate,27,WRITE-IN,,Cranston 0718,2,1
State Senate,27,WRITE-IN,,Cranston 0719,2,0
State Senate,27,WRITE-IN,,Cranston 0720,0,0
State Senate,27,WRITE-IN,,Cranston 0728,0,0
State Senate,27,WRITE-IN,,West Warwick 3806,0,0
State Senate,28,Joshua Miller,D,Cranston 0704,210,9
State Senate,28,Joshua Miller,D,Cranston 0705,226,1
State Senate,28,Joshua Miller,D,Cranston 0714,183,4
State Senate,28,Joshua Miller,D,Cranston 0715,590,19
State Senate,28,Joshua Miller,D,Cranston 0721,943,48
State Senate,28,Joshua Miller,D,Cranston 0722,511,21
State Senate,28,Joshua Miller,D,Cranston 0723,1281,61
State Senate,28,Joshua Miller,D,Cranston 0724,1067,102
State Senate,28,Joshua Miller,D,Cranston 0725,1293,52
State Senate,28,Joshua Miller,D,Cranston 0726,721,28
State Senate,28,Joshua Miller,D,Cranston 0727,590,34
State Senate,28,Joshua Miller,D,Providence 2834,166,7
State Senate,28,WRITE-IN,,Cranston 0704,4,0
State Senate,28,WRITE-IN,,Cranston 0705,7,1
State Senate,28,WRITE-IN,,Cranston 0714,14,1
State Senate,28,WRITE-IN,,Cranston 0715,31,0
State Senate,28,WRITE-IN,,Cranston 0721,52,4
State Senate,28,WRITE-IN,,Cranston 0722,20,0
State Senate,28,WRITE-IN,,Cranston 0723,43,4
State Senate,28,WRITE-IN,,Cranston 0724,38,3
State Senate,28,WRITE-IN,,Cranston 0725,45,1
State Senate,28,WRITE-IN,,Cranston 0726,32,1
State Senate,28,WRITE-IN,,Cranston 0727,16,1
State Senate,28,WRITE-IN,,Providence 2834,0,0
State Senate,29,Michael J. McCaffrey,D,Warwick 3501,1375,57
State Senate,29,Michael J. McCaffrey,D,Warwick 3502,1239,57
State Senate,29,Michael J. McCaffrey,D,Warwick 3503,613,27
State Senate,29,Michael J. McCaffrey,D,Warwick 3512,734,21
State Senate,29,Michael J. McCaffrey,D,Warwick 3513,1038,79
State Senate,29,Michael J. McCaffrey,D,Warwick 3514,1332,53
State Senate,29,Michael J. McCaffrey,D,Warwick 3515,1269,52
State Senate,29,Michael J. McCaffrey,D,Warwick 3516,339,13
State Senate,29,Michael J. McCaffrey,D,Warwick 3517,388,11
State Senate,29,Michael J. McCaffrey,D,Warwick 3521,860,51
State Senate,29,WRITE-IN,,Warwick 3501,81,2
State Senate,29,WRITE-IN,,Warwick 3502,76,10
State Senate,29,WRITE-IN,,Warwick 3503,36,1
State Senate,29,WRITE-IN,,Warwick 3512,28,2
State Senate,29,WRITE-IN,,Warwick 3513,47,2
State Senate,29,WRITE-IN,,Warwick 3514,67,3
State Senate,29,WRITE-IN,,Warwick 3515,59,4
State Senate,29,WRITE-IN,,Warwick 3516,18,0
State Senate,29,WRITE-IN,,Warwick 3517,29,2
State Senate,29,WRITE-IN,,Warwick 3521,49,1
State Senate,30,Mark P. McKenney,D,Warwick 3506,405,9
State Senate,30,Mark P. McKenney,D,Warwick 3507,215,13
State Senate,30,Mark P. McKenney,D,Warwick 3518,1233,69
State Senate,30,Mark P. McKenney,D,Warwick 3519,1182,45
State Senate,30,Mark P. McKenney,D,Warwick 3520,907,26
State Senate,30,Mark P. McKenney,D,Warwick 3522,663,17
State Senate,30,Mark P. McKenney,D,Warwick 3523,1175,46
State Senate,30,Mark P. McKenney,D,Warwick 3524,703,53
State Senate,30,Mark P. McKenney,D,Warwick 3525,838,51
State Senate,30,Mark P. McKenney,D,Warwick 3526,296,43
State Senate,30,Mark P. McKenney,D,Warwick 3527,826,51
State Senate,30,WRITE-IN,,Warwick 3506,24,2
State Senate,30,WRITE-IN,,Warwick 3507,12,1
State Senate,30,WRITE-IN,,Warwick 3518,75,0
State Senate,30,WRITE-IN,,Warwick 3519,77,1
State Senate,30,WRITE-IN,,Warwick 3520,57,2
State Senate,30,WRITE-IN,,Warwick 3522,40,3
State Senate,30,WRITE-IN,,Warwick 3523,64,5
State Senate,30,WRITE-IN,,Warwick 3524,45,3
State Senate,30,WRITE-IN,,Warwick 3525,56,1
State Senate,30,WRITE-IN,,Warwick 3526,11,0
State Senate,30,WRITE-IN,,Warwick 3527,48,2
State Senate,31,Erin Lynch Prata,D,Warwick 3504,875,28
State Senate,31,Erin Lynch Prata,D,Warwick 3505,332,11
State Senate,31,Erin Lynch Prata,D,Warwick 3508,731,25
State Senate,31,Erin Lynch Prata,D,Warwick 3509,169,8
State Senate,31,Erin Lynch Prata,D,Warwick 3510,555,27
State Senate,31,Erin Lynch Prata,D,Warwick 3511,762,78
State Senate,31,Erin Lynch Prata,D,Warwick 3528,365,18
State Senate,31,Erin Lynch Prata,D,Warwick 3529,653,42
State Senate,31,Erin Lynch Prata,D,Warwick 3530,896,48
State Senate,31,Erin Lynch Prata,D,Warwick 3531,1078,90
State Senate,31,Erin Lynch Prata,D,Warwick 3532,323,17
State Senate,31,Erin Lynch Prata,D,Warwick 3533,313,17
State Senate,31,Jennifer R. Moffat,R,Warwick 3504,375,11
State Senate,31,Jennifer R. Moffat,R,Warwick 3505,203,5
State Senate,31,Jennifer R. Moffat,R,Warwick 3508,450,15
State Senate,31,Jennifer R. Moffat,R,Warwick 3509,116,5
State Senate,31,Jennifer R. Moffat,R,Warwick 3510,354,16
State Senate,31,Jennifer R. Moffat,R,Warwick 3511,556,42
State Senate,31,Jennifer R. Moffat,R,Warwick 3528,196,12
State Senate,31,Jennifer R. Moffat,R,Warwick 3529,411,23
State Senate,31,Jennifer R. Moffat,R,Warwick 3530,591,33
State Senate,31,Jennifer R. Moffat,R,Warwick 3531,690,59
State Senate,31,Jennifer R. Moffat,R,Warwick 3532,228,11
State Senate,31,Jennifer R. Moffat,R,Warwick 3533,259,18
State Senate,31,WRITE-IN,,Warwick 3504,1,0
State Senate,31,WRITE-IN,,Warwick 3505,0,0
State Senate,31,WRITE-IN,,Warwick 3508,0,0
State Senate,31,WRITE-IN,,Warwick 3509,0,0
State Senate,31,WRITE-IN,,Warwick 3510,1,0
State Senate,31,WRITE-IN,,Warwick 3511,3,0
State Senate,31,WRITE-IN,,Warwick 3528,1,0
State Senate,31,WRITE-IN,,Warwick 3529,2,0
State Senate,31,WRITE-IN,,Warwick 3530,5,0
State Senate,31,WRITE-IN,,Warwick 3531,1,0
State Senate,31,WRITE-IN,,Warwick 3532,0,0
State Senate,31,WRITE-IN,,Warwick 3533,0,0
State Senate,32,Cynthia Armour Coyne,D,Barrington 0101,925,60
State Senate,32,Cynthia Armour Coyne,D,Barrington 0102,1282,115
State Senate,32,Cynthia Armour Coyne,D,Barrington 0103,987,116
State Senate,32,Cynthia Armour Coyne,D,Barrington 0104,1239,105
State Senate,32,Cynthia Armour Coyne,D,Barrington 0105,1202,116
State Senate,32,Cynthia Armour Coyne,D,Bristol 0203,1126,128
State Senate,32,Cynthia Armour Coyne,D,Bristol 0204,756,78
State Senate,32,Cynthia Armour Coyne,D,Bristol 0209,126,6
State Senate,32,Cynthia Armour Coyne,D,East Providence 1015,377,17
State Senate,32,Cynthia Armour Coyne,D,East Providence 1017,806,73
State Senate,32,David Aucoin,R,Barrington 0101,462,30
State Senate,32,David Aucoin,R,Barrington 0102,512,43
State Senate,32,David Aucoin,R,Barrington 0103,461,40
State Senate,32,David Aucoin,R,Barrington 0104,500,40
State Senate,32,David Aucoin,R,Barrington 0105,559,43
State Senate,32,David Aucoin,R,Bristol 0203,686,64
State Senate,32,David Aucoin,R,Bristol 0204,381,29
State Senate,32,David Aucoin,R,Bristol 0209,50,3
State Senate,32,David Aucoin,R,East Providence 1015,174,11
State Senate,32,David Aucoin,R,East Providence 1017,439,34
State Senate,32,WRITE-IN,,Barrington 0101,1,0
State Senate,32,WRITE-IN,,Barrington 0102,2,0
State Senate,32,WRITE-IN,,Barrington 0103,2,0
State Senate,32,WRITE-IN,,Barrington 0104,0,0
State Senate,32,WRITE-IN,,Barrington 0105,5,2
State Senate,32,WRITE-IN,,Bristol 0203,1,0
State Senate,32,WRITE-IN,,Bristol 0204,3,0
State Senate,32,WRITE-IN,,Bristol 0209,0,0
State Senate,32,WRITE-IN,,East Providence 1015,0,0
State Senate,32,WRITE-IN,,East Providence 1017,0,0
State Senate,33,Leonidas P. Raptakis,D,Coventry 0601,441,19
State Senate,33,Leonidas P. Raptakis,D,Coventry 0602,140,7
State Senate,33,Leonidas P. Raptakis,D,Coventry 0603,653,57
State Senate,33,Leonidas P. Raptakis,D,Coventry 0604,471,27
State Senate,33,Leonidas P. Raptakis,D,Coventry 0609,464,16
State Senate,33,Leonidas P. Raptakis,D,Coventry 0610,311,13
State Senate,33,Leonidas P. Raptakis,D,Coventry 0611,442,24
State Senate,33,Leonidas P. Raptakis,D,Coventry 0612,415,21
State Senate,33,Leonidas P. Raptakis,D,Coventry 0613,393,35
State Senate,33,Leonidas P. Raptakis,D,Coventry 0614,202,16
State Senate,33,Leonidas P. Raptakis,D,Coventry 0615,552,32
State Senate,33,Leonidas P. Raptakis,D,Coventry 0616,585,16
State Senate,33,Leonidas P. Raptakis,D,Coventry 0618,207,21
State Senate,33,Leonidas P. Raptakis,D,East Greenwich 0901,202,10
State Senate,33,Leonidas P. Raptakis,D,West Greenwich 3702,377,13
State Senate,33,Leonidas P. Raptakis,D,West Greenwich 3704,299,15
State Senate,33,Scott R. Copley,R,Coventry 0601,351,9
State Senate,33,Scott R. Copley,R,Coventry 0602,94,1
State Senate,33,Scott R. Copley,R,Coventry 0603,582,23
State Senate,33,Scott R. Copley,R,Coventry 0604,318,12
State Senate,33,Scott R. Copley,R,Coventry 0609,430,14
State Senate,33,Scott R. Copley,R,Coventry 0610,218,4
State Senate,33,Scott R. Copley,R,Coventry 0611,368,13
State Senate,33,Scott R. Copley,R,Coventry 0612,366,15
State Senate,33,Scott R. Copley,R,Coventry 0613,325,18
State Senate,33,Scott R. Copley,R,Coventry 0614,136,16
State Senate,33,Scott R. Copley,R,Coventry 0615,431,26
State Senate,33,Scott R. Copley,R,Coventry 0616,473,15
State Senate,33,Scott R. Copley,R,Coventry 0618,201,7
State Senate,33,Scott R. Copley,R,East Greenwich 0901,131,6
State Senate,33,Scott R. Copley,R,West Greenwich 3702,312,7
State Senate,33,Scott R. Copley,R,West Greenwich 3704,363,25
State Senate,33,WRITE-IN,,Coventry 0601,3,0
State Senate,33,WRITE-IN,,Coventry 0602,0,0
State Senate,33,WRITE-IN,,Coventry 0603,4,1
State Senate,33,WRITE-IN,,Coventry 0604,0,0
State Senate,33,WRITE-IN,,Coventry 0609,2,0
State Senate,33,WRITE-IN,,Coventry 0610,0,0
State Senate,33,WRITE-IN,,Coventry 0611,3,0
State Senate,33,WRITE-IN,,Coventry 0612,2,0
State Senate,33,WRITE-IN,,Coventry 0613,3,0
State Senate,33,WRITE-IN,,Coventry 0614,1,0
State Senate,33,WRITE-IN,,Coventry 0615,0,0
State Senate,33,WRITE-IN,,Coventry 0616,3,0
State Senate,33,WRITE-IN,,Coventry 0618,0,0
State Senate,33,WRITE-IN,,East Greenwich 0901,2,1
State Senate,33,WRITE-IN,,West Greenwich 3702,2,0
State Senate,33,WRITE-IN,,West Greenwich 3704,1,0
State Senate,34,Jennifer C. Douglas,D,Charlestown 0501,503,19
State Senate,34,Jennifer C. Douglas,D,Charlestown 0502,522,31
State Senate,34,Jennifer C. Douglas,D,Exeter 1101,413,15
State Senate,34,Jennifer C. Douglas,D,Exeter 1102,365,26
State Senate,34,Jennifer C. Douglas,D,Exeter 1103,501,29
State Senate,34,Jennifer C. Douglas,D,Hopkinton 1401,631,36
State Senate,34,Jennifer C. Douglas,D,Hopkinton 1402,633,40
State Senate,34,Jennifer C. Douglas,D,Hopkinton 1403,240,5
State Senate,34,Jennifer C. Douglas,D,Richmond 2901,779,27
State Senate,34,Jennifer C. Douglas,D,Richmond 2902,704,16
State Senate,34,Jennifer C. Douglas,D,West Greenwich 3703,193,7
State Senate,34,Elaine J. Morgan,R,Charlestown 0501,450,22
State Senate,34,Elaine J. Morgan,R,Charlestown 0502,483,28
State Senate,34,Elaine J. Morgan,R,Exeter 1101,429,23
State Senate,34,Elaine J. Morgan,R,Exeter 1102,511,17
State Senate,34,Elaine J. Morgan,R,Exeter 1103,688,44
State Senate,34,Elaine J. Morgan,R,Hopkinton 1401,856,38
State Senate,34,Elaine J. Morgan,R,Hopkinton 1402,674,24
State Senate,34,Elaine J. Morgan,R,Hopkinton 1403,284,13
State Senate,34,Elaine J. Morgan,R,Richmond 2901,901,18
State Senate,34,Elaine J. Morgan,R,Richmond 2902,860,17
State Senate,34,Elaine J. Morgan,R,West Greenwich 3703,393,13
State Senate,34,WRITE-IN,,Charlestown 0501,2,0
State Senate,34,WRITE-IN,,Charlestown 0502,3,0
State Senate,34,WRITE-IN,,Exeter 1101,1,0
State Senate,34,WRITE-IN,,Exeter 1102,0,0
State Senate,34,WRITE-IN,,Exeter 1103,1,0
State Senate,34,WRITE-IN,,Hopkinton 1401,1,0
State Senate,34,WRITE-IN,,Hopkinton 1402,3,0
State Senate,34,WRITE-IN,,Hopkinton 1403,0,0
State Senate,34,WRITE-IN,,Richmond 2901,1,0
State Senate,34,WRITE-IN,,Richmond 2902,0,0
State Senate,34,WRITE-IN,,West Greenwich 3703,0,0
State Senate,35,Bridget G. Valverde,D,East Greenwich 0902,793,97
State Senate,35,Bridget G. Valverde,D,East Greenwich 0903,808,75
State Senate,35,Bridget G. Valverde,D,East Greenwich 0904,814,102
State Senate,35,Bridget G. Valverde,D,East Greenwich 0905,804,73
State Senate,35,Bridget G. Valverde,D,Narragansett 2001,114,16
State Senate,35,Bridget G. Valverde,D,Narragansett 2004,959,86
State Senate,35,Bridget G. Valverde,D,Narragansett 2005,899,77
State Senate,35,Bridget G. Valverde,D,North Kingstown 2301,597,68
State Senate,35,Bridget G. Valverde,D,North Kingstown 2305,532,31
State Senate,35,Bridget G. Valverde,D,North Kingstown 2306,513,41
State Senate,35,Bridget G. Valverde,D,South Kingstown 3201,303,21
State Senate,35,Dana W. Gee,R,East Greenwich 0902,814,51
State Senate,35,Dana W. Gee,R,East Greenwich 0903,586,39
State Senate,35,Dana W. Gee,R,East Greenwich 0904,746,72
State Senate,35,Dana W. Gee,R,East Greenwich 0905,836,79
State Senate,35,Dana W. Gee,R,Narragansett 2001,68,9
State Senate,35,Dana W. Gee,R,Narragansett 2004,701,69
State Senate,35,Dana W. Gee,R,Narragansett 2005,712,73
State Senate,35,Dana W. Gee,R,North Kingstown 2301,572,27
State Senate,35,Dana W. Gee,R,North Kingstown 2305,442,26
State Senate,35,Dana W. Gee,R,North Kingstown 2306,387,40
State Senate,35,Dana W. Gee,R,South Kingstown 3201,233,24
State Senate,35,WRITE-IN,,East Greenwich 0902,0,0
State Senate,35,WRITE-IN,,East Greenwich 0903,1,0
State Senate,35,WRITE-IN,,East Greenwich 0904,2,0
State Senate,35,WRITE-IN,,East Greenwich 0905,1,0
State Senate,35,WRITE-IN,,Narragansett 2001,0,0
State Senate,35,WRITE-IN,,Narragansett 2004,1,0
State Senate,35,WRITE-IN,,Narragansett 2005,2,0
State Senate,35,WRITE-IN,,North Kingstown 2301,1,0
State Senate,35,WRITE-IN,,North Kingstown 2305,0,0
State Senate,35,WRITE-IN,,North Kingstown 2306,3,0
State Senate,35,WRITE-IN,,South Kingstown 3201,0,0
State Senate,36,James C. Sheehan,D,Narragansett 2002,1160,116
State Senate,36,James C. Sheehan,D,Narragansett 2003,1120,88
State Senate,36,James C. Sheehan,D,North Kingstown 2302,974,86
State Senate,36,James C. Sheehan,D,North Kingstown 2303,992,88
State Senate,36,James C. Sheehan,D,North Kingstown 2304,1020,88
State Senate,36,James C. Sheehan,D,North Kingstown 2307,1212,112
State Senate,36,James C. Sheehan,D,North Kingstown 2308,1177,131
State Senate,36,James C. Sheehan,D,North Kingstown 2309,1175,93
State Senate,36,John P. Silvaggio,R,Narragansett 2002,514,38
State Senate,36,John P. Silvaggio,R,Narragansett 2003,576,42
State Senate,36,John P. Silvaggio,R,North Kingstown 2302,498,31
State Senate,36,John P. Silvaggio,R,North Kingstown 2303,550,36
State Senate,36,John P. Silvaggio,R,North Kingstown 2304,536,36
State Senate,36,John P. Silvaggio,R,North Kingstown 2307,530,49
State Senate,36,John P. Silvaggio,R,North Kingstown 2308,575,53
State Senate,36,John P. Silvaggio,R,North Kingstown 2309,534,53
State Senate,36,WRITE-IN,,Narragansett 2002,8,1
State Senate,36,WRITE-IN,,Narragansett 2003,8,1
State Senate,36,WRITE-IN,,North Kingstown 2302,7,0
State Senate,36,WRITE-IN,,North Kingstown 2303,5,2
State Senate,36,WRITE-IN,,North Kingstown 2304,4,1
State Senate,36,WRITE-IN,,North Kingstown 2307,5,1
State Senate,36,WRITE-IN,,North Kingstown 2308,5,0
State Senate,36,WRITE-IN,,North Kingstown 2309,5,0
State Senate,37,V. Susan Sosnowski,D,New Shoreham 2201,677,143
State Senate,37,V. Susan Sosnowski,D,South Kingstown 3202,1037,119
State Senate,37,V. Susan Sosnowski,D,South Kingstown 3203,1123,89
State Senate,37,V. Susan Sosnowski,D,South Kingstown 3204,1094,69
State Senate,37,V. Susan Sosnowski,D,South Kingstown 3205,1298,103
State Senate,37,V. Susan Sosnowski,D,South Kingstown 3206,839,53
State Senate,37,V. Susan Sosnowski,D,South Kingstown 3207,1358,116
State Senate,37,V. Susan Sosnowski,D,South Kingstown 3208,1415,114
State Senate,37,V. Susan Sosnowski,D,South Kingstown 3209,564,44
State Senate,37,WRITE-IN,,New Shoreham 2201,8,3
State Senate,37,WRITE-IN,,South Kingstown 3202,29,2
State Senate,37,WRITE-IN,,South Kingstown 3203,41,3
State Senate,37,WRITE-IN,,South Kingstown 3204,28,2
State Senate,37,WRITE-IN,,South Kingstown 3205,45,8
State Senate,37,WRITE-IN,,South Kingstown 3206,32,2
State Senate,37,WRITE-IN,,South Kingstown 3207,55,3
State Senate,37,WRITE-IN,,South Kingstown 3208,59,5
State Senate,37,WRITE-IN,,South Kingstown 3209,21,0
State Senate,38,Dennis L. Algiere,R,Charlestown 0503,664,47
State Senate,38,Dennis L. Algiere,R,Charlestown 0504,557,50
State Senate,38,Dennis L. Algiere,R,South Kingstown 3210,689,31
State Senate,38,Dennis L. Algiere,R,Westerly 3601,525,67
State Senate,38,Dennis L. Algiere,R,Westerly 3602,1094,195
State Senate,38,Dennis L. Algiere,R,Westerly 3603,1243,222
State Senate,38,Dennis L. Algiere,R,Westerly 3604,1247,271
State Senate,38,Dennis L. Algiere,R,Westerly 3605,1262,239
State Senate,38,Dennis L. Algiere,R,Westerly 3606,979,127
State Senate,38,Dennis L. Algiere,R,Westerly 3607,892,126
State Senate,38,WRITE-IN,,Charlestown 0503,28,4
State Senate,38,WRITE-IN,,Charlestown 0504,35,2
State Senate,38,WRITE-IN,,South Kingstown 3210,58,4
State Senate,38,WRITE-IN,,Westerly 3601,19,1
State Senate,38,WRITE-IN,,Westerly 3602,51,11
State Senate,38,WRITE-IN,,Westerly 3603,60,6
State Senate,38,WRITE-IN,,Westerly 3604,33,6
State Senate,38,WRITE-IN,,Westerly 3605,36,4
State Senate,38,WRITE-IN,,Westerly 3606,38,1
State Senate,38,WRITE-IN,,Westerly 3607,29,5
State House,1,Edith H. Ajello,D,Providence 2801,102,2
State House,1,Edith H. Ajello,D,Providence 2802,189,23
State House,1,Edith H. Ajello,D,Providence 2803,1071,99
State House,1,Edith H. Ajello,D,Providence 2804,361,10
State House,1,Edith H. Ajello,D,Providence 2805,1464,121
State House,1,Edith H. Ajello,D,Providence 2806,99,11
State House,1,Edith H. Ajello,D,Providence 2807,1,0
State House,1,Edith H. Ajello,D,Providence 2835,174,18
State House,1,Edith H. Ajello,D,Providence 2836,11,0
State House,1,WRITE-IN,,Providence 2801,3,0
State House,1,WRITE-IN,,Providence 2802,2,0
State House,1,WRITE-IN,,Providence 2803,24,2
State House,1,WRITE-IN,,Providence 2804,6,0
State House,1,WRITE-IN,,Providence 2805,35,0
State House,1,WRITE-IN,,Providence 2806,5,0
State House,1,WRITE-IN,,Providence 2807,0,0
State House,1,WRITE-IN,,Providence 2835,4,1
State House,1,WRITE-IN,,Providence 2836,0,0
State House,2,Christopher R. Blazejewski,D,Providence 2808,968,77
State House,2,Christopher R. Blazejewski,D,Providence 2809,1189,87
State House,2,Christopher R. Blazejewski,D,Providence 2810,69,6
State House,2,Christopher R. Blazejewski,D,Providence 2837,376,28
State House,2,Christopher R. Blazejewski,D,Providence 2838,217,26
State House,2,Christopher R. Blazejewski,D,Providence 2839,437,25
State House,2,Christopher R. Blazejewski,D,Providence 2840,227,39
State House,2,WRITE-IN,,Providence 2808,17,1
State House,2,WRITE-IN,,Providence 2809,20,0
State House,2,WRITE-IN,,Providence 2810,0,0
State House,2,WRITE-IN,,Providence 2837,13,1
