office,district,candidate,party,precinct,votes,absentee_votes
President,,Jill Stein,G,Woonsocket 3907,25,0
President,,Jill Stein,G,Woonsocket 3908,15,3
President,,Jill Stein,G,Woonsocket 3909,18,0
President,,Jill Stein,G,Woonsocket 3910,18,0
President,,Jill Stein,G,Woonsocket 3911,20,0
President,,Jill Stein,G,Woonsocket 3912,18,0
President,,Jill Stein,G,Woonsocket Limited,0,0
President,,Jill Stein,G,Woonsocket Presidential,4,0
President,,Jill Stein,G,Federal Precinct #1,11,11
President,,Jill Stein,G,Federal Precinct #2,6,6
President,,"""Rocky"" Roque  De La Fuente",,Barrington 0101,2,0
President,,"""Rocky"" Roque  De La Fuente",,Barrington 0102,3,1
President,,"""Rocky"" Roque  De La Fuente",,Barrington 0103,0,0
President,,"""Rocky"" Roque  De La Fuente",,Barrington 0104,2,0
President,,"""Rocky"" Roque  De La Fuente",,Barrington 0105,4,0
President,,"""Rocky"" Roque  De La Fuente",,Barrington Limited,0,0
President,,"""Rocky"" Roque  De La Fuente",,Barrington Presidential,0,0
President,,"""Rocky"" Roque  De La Fuente",,Bristol 0201,2,0
President,,"""Rocky"" Roque  De La Fuente",,Bristol 0202,1,0
President,,"""Rocky"" Roque  De La Fuente",,Bristol 0203,0,0
President,,"""Rocky"" Roque  De La Fuente",,Bristol 0204,1,0
President,,"""Rocky"" Roque  De La Fuente",,Bristol 0205,3,0
President,,"""Rocky"" Roque  De La Fuente",,Bristol 0206,3,0
President,,"""Rocky"" Roque  De La Fuente",,Bristol 0207,1,0
President,,"""Rocky"" Roque  De La Fuente",,Bristol 0208,1,0
President,,"""Rocky"" Roque  De La Fuente",,Bristol 0209,1,0
President,,"""Rocky"" Roque  De La Fuente",,Bristol Limited,0,0
President,,"""Rocky"" Roque  De La Fuente",,Bristol Presidential,0,0
President,,"""Rocky"" Roque  De La Fuente",,Burrillville 0301,3,2
President,,"""Rocky"" Roque  De La Fuente",,Burrillville 0302,4,1
President,,"""Rocky"" Roque  De La Fuente",,Burrillville 0303,1,0
President,,"""Rocky"" Roque  De La Fuente",,Burrillville 0304,1,0
President,,"""Rocky"" Roque  De La Fuente",,Burrillville 0305,1,0
President,,"""Rocky"" Roque  De La Fuente",,Burrillville 0306,4,0
President,,"""Rocky"" Roque  De La Fuente",,Burrillville Limited,0,0
President,,"""Rocky"" Roque  De La Fuente",,Burrillville Presidential,0,0
President,,"""Rocky"" Roque  De La Fuente",,Central Falls 0401,2,0
President,,"""Rocky"" Roque  De La Fuente",,Central Falls 0402,0,0
President,,"""Rocky"" Roque  De La Fuente",,Central Falls 0403,1,1
President,,"""Rocky"" Roque  De La Fuente",,Central Falls 0404,0,0
President,,"""Rocky"" Roque  De La Fuente",,Central Falls 0405,0,0
President,,"""Rocky"" Roque  De La Fuente",,Central Falls 0406,0,0
President,,"""Rocky"" Roque  De La Fuente",,Central Falls 0407,0,0
President,,"""Rocky"" Roque  De La Fuente",,Central Falls 0408,0,0
President,,"""Rocky"" Roque  De La Fuente",,Central Falls Limited,0,0
President,,"""Rocky"" Roque  De La Fuente",,Central Falls Presidential,0,0
President,,"""Rocky"" Roque  De La Fuente",,Charlestown 0501,0,0
President,,"""Rocky"" Roque  De La Fuente",,Charlestown 0502,2,0
President,,"""Rocky"" Roque  De La Fuente",,Charlestown 0503,2,0
President,,"""Rocky"" Roque  De La Fuente",,Charlestown 0504,1,0
President,,"""Rocky"" Roque  De La Fuente",,Charlestown Limited,0,0
President,,"""Rocky"" Roque  De La Fuente",,Charlestown Presidential,0,0
President,,"""Rocky"" Roque  De La Fuente",,Coventry 0601,4,0
President,,"""Rocky"" Roque  De La Fuente",,Coventry 0602,2,0
President,,"""Rocky"" Roque  De La Fuente",,Coventry 0603,4,1
President,,"""Rocky"" Roque  De La Fuente",,Coventry 0604,2,1
President,,"""Rocky"" Roque  De La Fuente",,Coventry 0605,2,0
President,,"""Rocky"" Roque  De La Fuente",,Coventry 0606,1,0
President,,"""Rocky"" Roque  De La Fuente",,Coventry 0607,3,0
President,,"""Rocky"" Roque  De La Fuente",,Coventry 0608,2,0
President,,"""Rocky"" Roque  De La Fuente",,Coventry 0609,3,0
President,,"""Rocky"" Roque  De La Fuente",,Coventry 0610,1,0
President,,"""Rocky"" Roque  De La Fuente",,Coventry 0611,0,0
President,,"""Rocky"" Roque  De La Fuente",,Coventry 0612,0,0
President,,"""Rocky"" Roque  De La Fuente",,Coventry 0613,3,0
President,,"""Rocky"" Roque  De La Fuente",,Coventry 0614,1,0
President,,"""Rocky"" Roque  De La Fuente",,Coventry 0615,2,1
President,,"""Rocky"" Roque  De La Fuente",,Coventry 0616,6,1
President,,"""Rocky"" Roque  De La Fuente",,Coventry 0617,0,0
President,,"""Rocky"" Roque  De La Fuente",,Coventry 0618,2,1
President,,"""Rocky"" Roque  De La Fuente",,Coventry Limited,0,0
President,,"""Rocky"" Roque  De La Fuente",,Coventry Presidential,0,0
President,,"""Rocky"" Roque  De La Fuente",,Cranston 0701,2,0
President,,"""Rocky"" Roque  De La Fuente",,Cranston 0702,1,0
President,,"""Rocky"" Roque  De La Fuente",,Cranston 0703,1,0
President,,"""Rocky"" Roque  De La Fuente",,Cranston 0704,0,0
President,,"""Rocky"" Roque  De La Fuente",,Cranston 0705,0,0
President,,"""Rocky"" Roque  De La Fuente",,Cranston 0706,1,0
President,,"""Rocky"" Roque  De La Fuente",,Cranston 0707,3,1
President,,"""Rocky"" Roque  De La Fuente",,Cranston 0708,2,0
President,,"""Rocky"" Roque  De La Fuente",,Cranston 0709,4,1
President,,"""Rocky"" Roque  De La Fuente",,Cranston 0710,1,0
President,,"""Rocky"" Roque  De La Fuente",,Cranston 0711,2,0
President,,"""Rocky"" Roque  De La Fuente",,Cranston 0712,1,0
President,,"""Rocky"" Roque  De La Fuente",,Cranston 0713,1,0
President,,"""Rocky"" Roque  De La Fuente",,Cranston 0714,2,0
President,,"""Rocky"" Roque  De La Fuente",,Cranston 0715,0,0
President,,"""Rocky"" Roque  De La Fuente",,Cranston 0716,1,0
President,,"""Rocky"" Roque  De La Fuente",,Cranston 0717,0,0
President,,"""Rocky"" Roque  De La Fuente",,Cranston 0718,1,0
President,,"""Rocky"" Roque  De La Fuente",,Cranston 0719,3,1
President,,"""Rocky"" Roque  De La Fuente",,Cranston 0720,0,0
President,,"""Rocky"" Roque  De La Fuente",,Cranston 0721,3,0
President,,"""Rocky"" Roque  De La Fuente",,Cranston 0722,4,0
President,,"""Rocky"" Roque  De La Fuente",,Cranston 0723,8,0
President,,"""Rocky"" Roque  De La Fuente",,Cranston 0724,5,1
President,,"""Rocky"" Roque  De La Fuente",,Cranston 0725,2,0
President,,"""Rocky"" Roque  De La Fuente",,Cranston 0726,1,0
President,,"""Rocky"" Roque  De La Fuente",,Cranston 0727,0,0
President,,"""Rocky"" Roque  De La Fuente",,Cranston 0728,0,0
President,,"""Rocky"" Roque  De La Fuente",,Cranston 0730,2,0
President,,"""Rocky"" Roque  De La Fuente",,Cranston 0731,2,0
President,,"""Rocky"" Roque  De La Fuente",,Cranston Limited,0,0
President,,"""Rocky"" Roque  De La Fuente",,Cranston Presidential,1,0
President,,"""Rocky"" Roque  De La Fuente",,Cumberland 0801,2,0
President,,"""Rocky"" Roque  De La Fuente",,Cumberland 0802,1,1
President,,"""Rocky"" Roque  De La Fuente",,Cumberland 0803,1,0
President,,"""Rocky"" Roque  De La Fuente",,Cumberland 0804,1,0
President,,"""Rocky"" Roque  De La Fuente",,Cumberland 0805,3,0
President,,"""Rocky"" Roque  De La Fuente",,Cumberland 0806,1,1
President,,"""Rocky"" Roque  De La Fuente",,Cumberland 0807,2,0
President,,"""Rocky"" Roque  De La Fuente",,Cumberland 0808,5,0
President,,"""Rocky"" Roque  De La Fuente",,Cumberland 0809,2,0
President,,"""Rocky"" Roque  De La Fuente",,Cumberland 0810,1,0
President,,"""Rocky"" Roque  De La Fuente",,Cumberland 0811,0,0
President,,"""Rocky"" Roque  De La Fuente",,Cumberland 0812,3,0
President,,"""Rocky"" Roque  De La Fuente",,Cumberland 0813,0,0
President,,"""Rocky"" Roque  De La Fuente",,Cumberland Limited,0,0
President,,"""Rocky"" Roque  De La Fuente",,Cumberland Presidential,1,0
President,,"""Rocky"" Roque  De La Fuente",,East Greenwich 0901,2,0
President,,"""Rocky"" Roque  De La Fuente",,East Greenwich 0902,2,0
President,,"""Rocky"" Roque  De La Fuente",,East Greenwich 0903,0,0
President,,"""Rocky"" Roque  De La Fuente",,East Greenwich 0904,1,0
President,,"""Rocky"" Roque  De La Fuente",,East Greenwich 0905,3,0
President,,"""Rocky"" Roque  De La Fuente",,East Greenwich Limited,0,0
President,,"""Rocky"" Roque  De La Fuente",,East Greenwich Presidential,0,0
President,,"""Rocky"" Roque  De La Fuente",,East Providence 1001,3,0
President,,"""Rocky"" Roque  De La Fuente",,East Providence 1002,1,0
President,,"""Rocky"" Roque  De La Fuente",,East Providence 1003,1,0
President,,"""Rocky"" Roque  De La Fuente",,East Providence 1004,2,1
President,,"""Rocky"" Roque  De La Fuente",,East Providence 1005,0,0
President,,"""Rocky"" Roque  De La Fuente",,East Providence 1006,0,0
